t,target_x,target_y,target_h_deg,x,y,h_deg
403.139,,,,0.0023,-0.0018,-0.57
403.19,,,,0.0023,-0.0018,-0.57
403.241,,,,0.0023,-0.0018,-0.57
403.291,,,,0.0023,-0.0018,-0.57
403.341,,,,0.0023,-0.0018,-0.57
403.392,,,,0.0023,-0.0018,-0.57
403.442,,,,0.0023,-0.0018,-0.57
403.493,,,,0.0023,-0.0018,-0.57
403.543,,,,0.0023,-0.0018,-0.57
403.594,,,,0.0023,-0.0018,-0.57
403.645,,,,0.0023,-0.0018,-0.57
403.695,,,,0.0023,-0.0018,-0.57
403.746,,,,0.0023,-0.0018,-0.57
403.797,,,,0.0023,-0.0018,-0.57
403.848,,,,0.0023,-0.0018,-0.57
403.898,,,,0.0023,-0.0018,-0.57
403.949,,,,0.0023,-0.0018,-0.57
403.999,,,,0.0023,-0.0018,-0.57
404.05,,,,0.0023,-0.0018,-0.57
404.101,,,,0.0023,-0.0018,-0.57
404.152,,,,0.0023,-0.0018,-0.57
404.203,,,,0.0023,-0.0018,-0.57
404.253,,,,0.0023,-0.0018,-0.57
404.304,,,,0.0023,-0.0018,-0.57
404.354,,,,0.0023,-0.0018,-0.57
404.405,,,,0.0023,-0.0018,-0.57
404.456,,,,0.0023,-0.0018,-0.57
404.507,,,,0.0023,-0.0018,-0.57
404.558,,,,0.0023,-0.0018,-0.57
404.609,,,,0.0023,-0.0018,-0.57
404.66,,,,0.0023,-0.0018,-0.57
404.711,,,,0.0023,-0.0018,-0.57
404.761,,,,0.0023,-0.0018,-0.57
404.812,,,,0.0023,-0.0018,-0.57
404.863,,,,0.0023,-0.0018,-0.57
404.913,,,,0.0023,-0.0018,-0.57
404.964,,,,0.0023,-0.0018,-0.57
405.015,,,,0.0023,-0.0018,-0.57
405.066,,,,0.0023,-0.0018,-0.57
405.117,,,,0.0023,-0.0018,-0.57
405.167,,,,0.0023,-0.0018,-0.57
405.218,,,,0.0023,-0.0018,-0.57
405.269,,,,0.0023,-0.0018,-0.57
405.32,,,,0.0023,-0.0018,-0.57
405.402,,,,0.0023,-0.0018,-0.57
405.453,,,,0.0023,-0.0018,-0.57
405.504,,,,0.0023,-0.0018,-0.57
405.555,,,,0.0023,-0.0018,-0.57
405.606,,,,0.0023,-0.0018,-0.57
405.657,,,,0.0023,-0.0018,-0.57
405.708,,,,0.0023,-0.0018,-0.57
405.759,,,,0.0023,-0.0018,-0.57
405.81,,,,0.0023,-0.0018,-0.57
405.86,,,,0.0023,-0.0018,-0.57
405.911,,,,0.0023,-0.0018,-0.57
405.962,,,,0.0023,-0.0018,-0.57
406.013,,,,0.0023,-0.0018,-0.57
406.064,,,,0.0023,-0.0018,-0.57
406.115,,,,0.0023,-0.0018,-0.57
406.166,,,,0.0023,-0.0018,-0.57
406.217,,,,0.0023,-0.0018,-0.57
406.268,,,,0.0023,-0.0018,-0.57
406.318,,,,0.0023,-0.0018,-0.57
406.369,,,,0.0023,-0.0018,-0.57
406.42,,,,0.0023,-0.0018,-0.57
406.47,,,,0.0023,-0.0018,-0.57
406.521,,,,0.0023,-0.0018,-0.57
406.572,,,,0.0023,-0.0018,-0.57
406.622,,,,0.0023,-0.0018,-0.57
406.674,,,,0.0023,-0.0018,-0.57
406.762,,,,0.0023,-0.0018,-0.57
406.813,,,,0.0023,-0.0018,-0.57
406.863,,,,0.0023,-0.0018,-0.57
406.914,,,,0.0023,-0.0018,-0.57
406.966,,,,0.0023,-0.0018,-0.57
407.016,,,,0.0023,-0.0018,-0.57
407.067,,,,0.0023,-0.0018,-0.57
407.118,,,,0.0023,-0.0018,-0.57
407.169,,,,0.0023,-0.0018,-0.57
407.219,,,,0.0023,-0.0018,-0.57
407.27,,,,0.0023,-0.0018,-0.57
407.32,,,,0.0023,-0.0018,-0.57
407.372,,,,0.0023,-0.0018,-0.57
407.422,,,,0.0023,-0.0018,-0.57
407.473,,,,0.0023,-0.0018,-0.57
407.523,,,,0.0023,-0.0018,-0.57
407.574,,,,0.0023,-0.0018,-0.57
407.625,,,,0.0023,-0.0018,-0.57
407.675,,,,0.0023,-0.0018,-0.57
407.726,,,,0.0023,-0.0018,-0.57
407.777,,,,0.0023,-0.0018,-0.57
407.828,,,,0.0023,-0.0018,-0.57
407.879,,,,0.0023,-0.0018,-0.57
407.929,,,,0.0023,-0.0018,-0.57
407.98,,,,0.0023,-0.0018,-0.57
408.031,,,,0.0023,-0.0018,-0.57
408.081,,,,0.0023,-0.0018,-0.57
408.132,,,,0.0023,-0.0018,-0.57
408.182,,,,0.0023,-0.0018,-0.57
408.233,,,,0.0023,-0.0018,-0.57
408.284,,,,0.0023,-0.0018,-0.57
408.334,,,,0.0023,-0.0018,-0.57
408.385,,,,0.0023,-0.0018,-0.57
408.436,,,,0.0023,-0.0018,-0.57
408.487,,,,0.0023,-0.0018,-0.57
408.539,,,,0.0023,-0.0018,-0.57
408.59,,,,0.0023,-0.0018,-0.57
408.64,,,,0.0023,-0.0018,-0.57
408.691,,,,0.0023,-0.0018,-0.57
408.741,,,,0.0023,-0.0018,-0.57
408.792,,,,0.0023,-0.0018,-0.57
408.842,,,,0.0023,-0.0018,-0.57
408.893,,,,0.0023,-0.0018,-0.57
408.943,,,,0.0023,-0.0018,-0.57
408.995,,,,0.0023,-0.0018,-0.57
409.045,,,,0.0023,-0.0018,-0.57
409.096,,,,0.0023,-0.0018,-0.57
409.146,,,,0.0023,-0.0018,-0.57
409.197,,,,0.0023,-0.0018,-0.57
409.247,,,,0.0023,-0.0018,-0.57
409.298,,,,0.0023,-0.0018,-0.57
409.349,,,,0.0023,-0.0018,-0.57
409.399,,,,0.0023,-0.0018,-0.57
409.45,,,,0.0023,-0.0018,-0.57
409.501,,,,0.0023,-0.0018,-0.57
409.552,,,,0.0023,-0.0018,-0.57
409.603,,,,0.0023,-0.0018,-0.57
409.654,,,,0.0023,-0.0018,-0.57
409.705,,,,0.0023,-0.0018,-0.57
409.756,,,,0.0023,-0.0018,-0.57
409.808,,,,0.0023,-0.0018,-0.57
409.858,,,,0.0023,-0.0018,-0.57
409.909,,,,0.0023,-0.0018,-0.57
409.959,,,,0.0023,-0.0018,-0.57
410.01,,,,0.0023,-0.0018,-0.57
410.061,,,,0.0023,-0.0018,-0.57
410.113,,,,0.0023,-0.0018,-0.57
410.163,,,,0.0023,-0.0018,-0.57
410.214,,,,0.0023,-0.0018,-0.57
410.265,,,,0.0023,-0.0018,-0.57
410.316,,,,0.0023,-0.0018,-0.57
410.366,,,,0.0023,-0.0018,-0.57
410.417,,,,0.0023,-0.0018,-0.57
410.468,,,,0.0023,-0.0018,-0.57
410.518,,,,0.0023,-0.0018,-0.57
410.569,,,,0.0023,-0.0018,-0.57
410.62,,,,0.0023,-0.0018,-0.57
410.671,,,,0.0023,-0.0018,-0.57
410.721,,,,0.0023,-0.0018,-0.57
410.772,,,,0.0023,-0.0018,-0.57
410.822,,,,0.0023,-0.0018,-0.57
410.872,,,,0.0023,-0.0018,-0.57
410.923,,,,0.0023,-0.0018,-0.57
410.973,,,,0.0023,-0.0018,-0.57
411.024,,,,0.0023,-0.0018,-0.57
411.074,,,,0.0023,-0.0018,-0.57
411.125,,,,0.0023,-0.0018,-0.57
411.175,,,,0.0023,-0.0018,-0.57
411.225,,,,0.0023,-0.0018,-0.57
411.276,,,,0.0023,-0.0018,-0.57
411.327,,,,0.0023,-0.0018,-0.57
411.378,,,,0.0023,-0.0018,-0.57
411.428,,,,0.0023,-0.0018,-0.57
411.479,,,,0.0023,-0.0018,-0.57
411.529,,,,0.0023,-0.0018,-0.57
411.58,,,,0.0023,-0.0018,-0.57
411.631,,,,0.0023,-0.0018,-0.57
411.681,,,,0.0023,-0.0018,-0.57
411.732,,,,0.0023,-0.0018,-0.57
411.783,,,,0.0023,-0.0018,-0.57
411.833,,,,0.0023,-0.0018,-0.57
411.884,,,,0.0023,-0.0018,-0.57
411.934,,,,0.0023,-0.0018,-0.57
411.985,,,,0.0023,-0.0018,-0.57
412.036,,,,0.0023,-0.0018,-0.57
412.086,,,,0.0023,-0.0018,-0.57
412.137,,,,0.0023,-0.0018,-0.57
412.216,,,,0.0023,-0.0018,-0.57
412.267,,,,0.0023,-0.0018,-0.57
412.317,,,,0.0023,-0.0018,-0.57
412.368,,,,0.0023,-0.0018,-0.57
412.419,,,,0.0023,-0.0018,-0.57
412.47,,,,0.0023,-0.0018,-0.57
412.52,,,,0.0023,-0.0018,-0.57
412.571,,,,0.0023,-0.0018,-0.57
412.622,,,,0.0023,-0.0018,-0.57
412.672,,,,0.0023,-0.0018,-0.57
412.723,,,,0.0023,-0.0018,-0.57
412.774,,,,0.0023,-0.0018,-0.57
412.825,,,,0.0023,-0.0018,-0.57
412.876,,,,0.0023,-0.0018,-0.57
412.926,,,,0.0023,-0.0018,-0.57
412.976,,,,0.0023,-0.0018,-0.57
413.027,,,,0.0023,-0.0018,-0.57
413.078,,,,0.0023,-0.0018,-0.57
413.128,,,,0.0023,-0.0018,-0.57
413.179,,,,0.0023,-0.0018,-0.57
413.229,,,,0.0023,-0.0018,-0.57
413.28,,,,0.0023,-0.0018,-0.57
413.331,,,,0.0023,-0.0018,-0.57
413.382,,,,0.0023,-0.0018,-0.57
413.432,,,,0.0023,-0.0018,-0.57
413.483,,,,0.0023,-0.0018,-0.57
413.534,,,,0.0023,-0.0018,-0.57
413.585,,,,0.0023,-0.0018,-0.57
413.635,,,,0.0023,-0.0018,-0.57
413.686,,,,0.0023,-0.0018,-0.57
413.737,,,,0.0023,-0.0018,-0.57
413.788,,,,0.0023,-0.0018,-0.57
413.838,,,,0.0023,-0.0018,-0.57
413.889,,,,0.0023,-0.0018,-0.57
413.94,,,,0.0023,-0.0018,-0.57
413.991,,,,0.0023,-0.0018,-0.57
414.043,,,,0.0023,-0.0018,-0.57
414.094,,,,0.0023,-0.0018,-0.57
414.145,,,,0.0023,-0.0018,-0.57
414.195,,,,0.0023,-0.0018,-0.57
414.246,,,,0.0023,-0.0018,-0.57
414.297,,,,0.0023,-0.0018,-0.57
414.348,,,,0.0023,-0.0018,-0.57
414.399,,,,0.0023,-0.0018,-0.57
414.449,,,,0.0023,-0.0018,-0.57
414.5,,,,0.0023,-0.0018,-0.57
414.551,,,,0.0023,-0.0018,-0.57
414.601,,,,0.0023,-0.0018,-0.57
414.652,,,,0.0023,-0.0018,-0.57
414.703,,,,0.0023,-0.0018,-0.57
414.753,,,,0.0023,-0.0018,-0.57
414.804,,,,0.0023,-0.0018,-0.57
414.855,,,,0.0023,-0.0018,-0.57
414.905,,,,0.0023,-0.0018,-0.57
414.956,,,,0.0023,-0.0018,-0.57
415.007,,,,0.0023,-0.0018,-0.57
415.058,,,,0.0023,-0.0018,-0.57
415.109,,,,0.0023,-0.0018,-0.57
415.159,,,,0.0023,-0.0018,-0.57
415.21,,,,0.0023,-0.0018,-0.57
415.261,,,,0.0023,-0.0018,-0.57
415.311,,,,0.0023,-0.0018,-0.57
415.361,,,,0.0023,-0.0018,-0.57
415.412,,,,0.0023,-0.0018,-0.57
415.463,,,,0.0023,-0.0018,-0.57
415.515,,,,0.0023,-0.0018,-0.57
415.566,,,,0.0023,-0.0018,-0.57
415.617,,,,0.0023,-0.0018,-0.57
415.668,,,,0.0023,-0.0018,-0.57
415.718,,,,0.0023,-0.0018,-0.57
415.769,,,,0.0023,-0.0018,-0.57
415.82,,,,0.0023,-0.0018,-0.57
415.871,,,,0.0023,-0.0018,-0.57
415.921,,,,0.0023,-0.0018,-0.57
415.972,,,,0.0023,-0.0018,-0.57
416.023,,,,0.0023,-0.0018,-0.57
416.074,,,,0.0023,-0.0018,-0.57
416.124,,,,0.0023,-0.0018,-0.57
416.175,,,,0.0023,-0.0018,-0.57
416.226,,,,0.0023,-0.0018,-0.57
416.306,,,,0.0023,-0.0018,-0.57
416.357,,,,0.0023,-0.0018,-0.57
416.408,,,,0.0023,-0.0018,-0.57
416.459,,,,0.0023,-0.0018,-0.57
416.509,,,,0.0023,-0.0018,-0.57
416.561,,,,0.0023,-0.0018,-0.57
416.611,,,,0.0023,-0.0018,-0.57
416.662,,,,0.0023,-0.0018,-0.57
416.713,,,,0.0023,-0.0018,-0.57
416.763,,,,0.0023,-0.0018,-0.57
416.814,,,,0.0023,-0.0018,-0.57
416.864,,,,0.0023,-0.0018,-0.57
416.915,,,,0.0023,-0.0018,-0.57
416.966,,,,0.0023,-0.0018,-0.57
417.017,,,,0.0023,-0.0018,-0.57
417.068,,,,0.0023,-0.0018,-0.57
417.118,,,,0.0023,-0.0018,-0.57
417.169,,,,0.0023,-0.0018,-0.57
417.22,,,,0.0023,-0.0018,-0.57
417.27,,,,0.0023,-0.0018,-0.57
417.321,,,,0.0023,-0.0018,-0.57
417.372,,,,0.0023,-0.0018,-0.57
417.423,,,,0.0023,-0.0018,-0.57
417.473,,,,0.0023,-0.0018,-0.57
417.524,,,,0.0023,-0.0018,-0.57
417.574,,,,0.0023,-0.0018,-0.57
417.625,,,,0.0023,-0.0018,-0.57
417.679,,,,0.0023,-0.0018,-0.57
417.73,,,,0.0023,-0.0018,-0.57
417.781,,,,0.0023,-0.0018,-0.57
417.831,,,,0.0023,-0.0018,-0.57
417.882,,,,0.0023,-0.0018,-0.57
417.933,,,,0.0023,-0.0018,-0.57
417.985,,,,0.0023,-0.0018,-0.57
418.036,,,,0.0023,-0.0018,-0.57
418.087,,,,0.0023,-0.0018,-0.57
418.137,,,,0.0023,-0.0018,-0.57
418.188,,,,0.0023,-0.0018,-0.57
418.238,,,,0.0023,-0.0018,-0.57
418.289,,,,0.0023,-0.0018,-0.57
418.34,,,,0.0023,-0.0018,-0.57
418.391,,,,0.0023,-0.0018,-0.57
418.442,,,,0.0023,-0.0018,-0.57
418.493,,,,0.0023,-0.0018,-0.57
418.544,,,,0.0023,-0.0018,-0.57
418.594,,,,0.0023,-0.0018,-0.57
418.645,,,,0.0023,-0.0018,-0.57
418.696,,,,0.0023,-0.0018,-0.57
418.747,,,,0.0023,-0.0018,-0.57
418.797,,,,0.0023,-0.0018,-0.57
418.848,,,,0.0023,-0.0018,-0.57
418.899,,,,0.0023,-0.0018,-0.57
418.95,,,,0.0023,-0.0018,-0.57
419.038,,,,0.0023,-0.0018,-0.57
419.089,,,,0.0023,-0.0018,-0.57
419.14,,,,0.0023,-0.0018,-0.57
419.191,,,,0.0023,-0.0018,-0.57
419.242,,,,0.0023,-0.0018,-0.57
419.293,,,,0.0023,-0.0018,-0.57
419.344,,,,0.0023,-0.0018,-0.57
419.394,,,,0.0023,-0.0018,-0.57
419.445,,,,0.0023,-0.0018,-0.57
419.496,,,,0.0023,-0.0018,-0.57
419.546,,,,0.0023,-0.0018,-0.57
419.597,,,,0.0023,-0.0018,-0.57
419.648,,,,0.0023,-0.0018,-0.57
419.699,,,,0.0023,-0.0018,-0.57
419.749,,,,0.0023,-0.0018,-0.57
419.8,,,,0.0023,-0.0018,-0.57
419.851,,,,0.0023,-0.0018,-0.57
419.901,,,,0.0023,-0.0018,-0.57
419.952,,,,0.0023,-0.0018,-0.57
420.003,,,,0.0023,-0.0018,-0.57
420.054,,,,0.0023,-0.0018,-0.57
420.104,,,,0.0023,-0.0018,-0.57
420.155,,,,0.0023,-0.0018,-0.57
420.206,,,,0.0023,-0.0018,-0.57
420.256,,,,0.0023,-0.0018,-0.57
420.308,,,,0.0023,-0.0018,-0.57
420.397,,,,0.0023,-0.0018,-0.57
420.447,,,,0.0023,-0.0018,-0.57
420.498,,,,0.0023,-0.0018,-0.57
420.548,,,,0.0023,-0.0018,-0.57
420.599,,,,0.0023,-0.0018,-0.57
420.65,,,,0.0023,-0.0018,-0.57
420.701,,,,0.0023,-0.0018,-0.57
420.751,,,,0.0023,-0.0018,-0.57
420.802,,,,0.0023,-0.0018,-0.57
420.853,,,,0.0023,-0.0018,-0.57
420.904,,,,0.0023,-0.0018,-0.57
420.954,,,,0.0023,-0.0018,-0.57
421.005,,,,0.0023,-0.0018,-0.57
421.056,,,,0.0023,-0.0018,-0.57
421.107,,,,0.0023,-0.0018,-0.57
421.158,,,,0.0023,-0.0018,-0.57
421.209,,,,0.0023,-0.0018,-0.57
421.259,,,,0.0023,-0.0018,-0.57
421.31,,,,0.0023,-0.0018,-0.57
421.36,,,,0.0023,-0.0018,-0.57
421.412,,,,0.0023,-0.0018,-0.57
421.462,,,,0.0023,-0.0018,-0.57
421.513,,,,0.0023,-0.0018,-0.57
421.564,,,,0.0023,-0.0018,-0.57
421.614,,,,0.0023,-0.0018,-0.57
421.666,,,,0.0023,-0.0018,-0.57
421.718,,,,0.0023,-0.0018,-0.57
421.769,,,,0.0023,-0.0018,-0.57
421.82,,,,0.0023,-0.0018,-0.57
421.87,,,,0.0023,-0.0018,-0.57
421.921,,,,0.0023,-0.0018,-0.57
421.972,,,,0.0023,-0.0018,-0.57
422.023,,,,0.0023,-0.0018,-0.57
422.074,,,,0.0023,-0.0018,-0.57
422.124,,,,0.0023,-0.0018,-0.57
422.175,,,,0.0023,-0.0018,-0.57
422.226,,,,0.0023,-0.0018,-0.57
422.276,,,,0.0023,-0.0018,-0.57
422.327,,,,0.0023,-0.0018,-0.57
422.378,,,,0.0023,-0.0018,-0.57
422.429,,,,0.0023,-0.0018,-0.57
422.479,,,,0.0023,-0.0018,-0.57
422.53,,,,0.0023,-0.0018,-0.57
422.58,,,,0.0023,-0.0018,-0.57
422.631,,,,0.0023,-0.0018,-0.57
422.682,,,,0.0023,-0.0018,-0.57
422.732,,,,0.0023,-0.0018,-0.57
422.783,,,,0.0023,-0.0018,-0.57
422.833,,,,0.0023,-0.0018,-0.57
422.884,,,,0.0023,-0.0018,-0.57
422.935,,,,0.0023,-0.0018,-0.57
422.986,,,,0.0023,-0.0018,-0.57
423.037,,,,0.0023,-0.0018,-0.57
423.124,,,,0.0023,-0.0018,-0.57
423.175,,,,0.0023,-0.0018,-0.57
423.225,,,,0.0023,-0.0018,-0.57
423.276,,,,0.0023,-0.0018,-0.57
423.327,,,,0.0023,-0.0018,-0.57
423.378,,,,0.0023,-0.0018,-0.57
423.429,,,,0.0023,-0.0018,-0.57
423.479,,,,0.0023,-0.0018,-0.57
423.53,,,,0.0023,-0.0018,-0.57
423.58,,,,0.0023,-0.0018,-0.57
423.631,,,,0.0023,-0.0018,-0.57
423.682,,,,0.0023,-0.0018,-0.57
423.732,,,,0.0023,-0.0018,-0.57
423.783,,,,0.0023,-0.0018,-0.57
423.834,,,,0.0023,-0.0018,-0.57
423.884,,,,0.0023,-0.0018,-0.57
423.935,,,,0.0023,-0.0018,-0.57
423.985,,,,0.0023,-0.0018,-0.57
424.036,,,,0.0023,-0.0018,-0.57
424.087,,,,0.0023,-0.0018,-0.57
424.137,,,,0.0023,-0.0018,-0.57
424.188,,,,0.0023,-0.0018,-0.57
424.239,,,,0.0023,-0.0018,-0.57
424.289,,,,0.0023,-0.0018,-0.57
424.34,,,,0.0023,-0.0018,-0.57
424.39,,,,0.0023,-0.0018,-0.57
424.441,,,,0.0023,-0.0018,-0.57
424.492,,,,0.0023,-0.0018,-0.57
424.543,,,,0.0023,-0.0018,-0.57
424.594,,,,0.0023,-0.0018,-0.57
424.645,,,,0.0023,-0.0018,-0.57
424.695,,,,0.0023,-0.0018,-0.57
424.746,,,,0.0023,-0.0018,-0.57
424.797,,,,0.0023,-0.0018,-0.57
424.848,,,,0.0023,-0.0018,-0.57
424.899,,,,0.0023,-0.0018,-0.57
424.949,,,,0.0023,-0.0018,-0.57
425.0,,,,0.0023,-0.0018,-0.57
425.051,,,,0.0023,-0.0018,-0.57
425.102,,,,0.0023,-0.0018,-0.57
425.153,,,,0.0023,-0.0018,-0.57
425.204,,,,0.0023,-0.0018,-0.57
425.254,,,,0.0023,-0.0018,-0.57
425.305,,,,0.0023,-0.0018,-0.57
425.355,,,,0.0023,-0.0018,-0.57
425.406,,,,0.0023,-0.0018,-0.57
425.456,,,,0.0023,-0.0018,-0.57
425.508,,,,0.0023,-0.0018,-0.57
425.559,,,,0.0023,-0.0018,-0.57
425.609,,,,0.0023,-0.0018,-0.57
425.66,,,,0.0023,-0.0018,-0.57
425.711,,,,0.0023,-0.0018,-0.57
425.762,,,,0.0023,-0.0018,-0.57
425.845,,,,0.0023,-0.0018,-0.57
425.895,,,,0.0023,-0.0018,-0.57
425.946,,,,0.0023,-0.0018,-0.57
425.997,,,,0.0023,-0.0018,-0.57
426.047,,,,0.0023,-0.0018,-0.57
426.098,,,,0.0023,-0.0018,-0.57
426.15,,,,0.0023,-0.0018,-0.57
426.201,,,,0.0023,-0.0018,-0.57
426.251,,,,0.0023,-0.0018,-0.57
426.302,,,,0.0023,-0.0018,-0.57
426.353,,,,0.0023,-0.0018,-0.57
426.403,,,,0.0023,-0.0018,-0.57
426.454,,,,0.0023,-0.0018,-0.57
426.505,,,,0.0023,-0.0018,-0.57
426.556,,,,0.0023,-0.0018,-0.57
426.606,,,,0.0023,-0.0018,-0.57
426.657,,,,0.0023,-0.0018,-0.57
426.707,,,,0.0023,-0.0018,-0.57
426.757,,,,0.0023,-0.0018,-0.57
426.808,,,,0.0023,-0.0018,-0.57
426.859,,,,0.0023,-0.0018,-0.57
426.91,,,,0.0023,-0.0018,-0.57
426.96,,,,0.0023,-0.0018,-0.57
427.011,,,,0.0023,-0.0018,-0.57
427.062,,,,0.0023,-0.0018,-0.57
427.113,,,,0.0023,-0.0018,-0.57
427.163,,,,0.0023,-0.0018,-0.57
427.218,,,,0.0023,-0.0018,-0.57
427.268,,,,0.0023,-0.0018,-0.57
427.32,,,,0.0023,-0.0018,-0.57
427.37,,,,0.0023,-0.0018,-0.57
427.421,,,,0.0023,-0.0018,-0.57
427.472,,,,0.0023,-0.0018,-0.57
427.523,,,,0.0023,-0.0018,-0.57
427.573,,,,0.0023,-0.0018,-0.57
427.624,,,,0.0023,-0.0018,-0.57
427.675,,,,0.0023,-0.0018,-0.57
427.726,,,,0.0023,-0.0018,-0.57
427.776,,,,0.0023,-0.0018,-0.57
427.827,,,,0.0023,-0.0018,-0.57
427.878,,,,0.0023,-0.0018,-0.57
427.928,,,,0.0023,-0.0018,-0.57
427.979,,,,0.0023,-0.0018,-0.57
428.029,,,,0.0023,-0.0018,-0.57
428.08,,,,0.0023,-0.0018,-0.57
428.131,,,,0.0023,-0.0018,-0.57
428.182,,,,0.0023,-0.0018,-0.57
428.233,,,,0.0023,-0.0018,-0.57
428.283,,,,0.0023,-0.0018,-0.57
428.334,,,,0.0023,-0.0018,-0.57
428.385,,,,0.0023,-0.0018,-0.57
428.436,,,,0.0023,-0.0018,-0.57
428.486,,,,0.0023,-0.0018,-0.57
428.577,,,,0.0023,-0.0018,-0.57
428.627,,,,0.0023,-0.0018,-0.57
428.678,,,,0.0023,-0.0018,-0.57
428.729,,,,0.0023,-0.0018,-0.57
428.779,,,,0.0023,-0.0018,-0.57
428.83,,,,0.0023,-0.0018,-0.57
428.88,,,,0.0023,-0.0018,-0.57
428.931,,,,0.0023,-0.0018,-0.57
428.981,,,,0.0023,-0.0018,-0.57
429.032,,,,0.0023,-0.0018,-0.57
429.083,,,,0.0023,-0.0018,-0.57
429.134,,,,0.0023,-0.0018,-0.57
429.184,,,,0.0023,-0.0018,-0.57
429.235,,,,0.0023,-0.0018,-0.57
429.286,,,,0.0023,-0.0018,-0.57
429.336,,,,0.0023,-0.0018,-0.57
429.387,,,,0.0023,-0.0018,-0.57
429.438,,,,0.0023,-0.0018,-0.57
429.489,,,,0.0023,-0.0018,-0.57
429.54,,,,0.0023,-0.0018,-0.57
429.591,,,,0.0023,-0.0018,-0.57
429.642,,,,0.0023,-0.0018,-0.57
429.693,,,,0.0023,-0.0018,-0.57
429.744,,,,0.0023,-0.0018,-0.57
429.794,,,,0.0023,-0.0018,-0.57
429.845,,,,0.0023,-0.0018,-0.57
429.895,,,,0.0023,-0.0018,-0.57
429.946,,,,0.0023,-0.0018,-0.57
429.997,,,,0.0023,-0.0018,-0.57
430.048,,,,0.0023,-0.0018,-0.57
430.099,,,,0.0023,-0.0018,-0.57
430.15,,,,0.0023,-0.0018,-0.57
430.2,,,,0.0023,-0.0018,-0.57
430.251,,,,0.0023,-0.0018,-0.57
430.301,,,,0.0023,-0.0018,-0.57
430.352,,,,0.0023,-0.0018,-0.57
430.403,,,,0.0023,-0.0018,-0.57
430.454,,,,0.0023,-0.0018,-0.57
430.505,,,,0.0023,-0.0018,-0.57
430.557,,,,0.0023,-0.0018,-0.57
430.608,,,,0.0023,-0.0018,-0.57
430.658,,,,0.0023,-0.0018,-0.57
430.709,,,,0.0023,-0.0018,-0.57
430.76,,,,0.0023,-0.0018,-0.57
430.811,,,,0.0023,-0.0018,-0.57
430.862,,,,0.0023,-0.0018,-0.57
430.912,,,,0.0023,-0.0018,-0.57
430.963,,,,0.0023,-0.0018,-0.57
431.014,,,,0.0023,-0.0018,-0.57
431.065,,,,0.0023,-0.0018,-0.57
431.115,,,,0.0023,-0.0018,-0.57
431.166,,,,0.0023,-0.0018,-0.57
431.217,,,,0.0023,-0.0018,-0.57
431.298,,,,0.0023,-0.0018,-0.57
431.351,,,,0.0023,-0.0018,-0.57
431.402,,,,0.0023,-0.0018,-0.57
431.452,,,,0.0023,-0.0018,-0.57
431.503,,,,0.0023,-0.0018,-0.57
431.554,,,,0.0023,-0.0018,-0.57
431.605,,,,0.0023,-0.0018,-0.57
431.655,,,,0.0023,-0.0018,-0.57
431.706,,,,0.0023,-0.0018,-0.57
431.757,,,,0.0023,-0.0018,-0.57
431.807,,,,0.0023,-0.0018,-0.57
431.858,,,,0.0023,-0.0018,-0.57
431.909,,,,0.0023,-0.0018,-0.57
431.96,,,,0.0023,-0.0018,-0.57
432.01,,,,0.0023,-0.0018,-0.57
432.061,,,,0.0023,-0.0018,-0.57
432.112,,,,0.0023,-0.0018,-0.57
432.162,,,,0.0023,-0.0018,-0.57
432.213,,,,0.0023,-0.0018,-0.57
432.264,,,,0.0023,-0.0018,-0.57
432.315,,,,0.0023,-0.0018,-0.57
432.365,,,,0.0023,-0.0018,-0.57
432.416,,,,0.0023,-0.0018,-0.57
432.466,,,,0.0023,-0.0018,-0.57
432.517,,,,0.0023,-0.0018,-0.57
432.568,,,,0.0023,-0.0018,-0.57
432.618,,,,0.0023,-0.0018,-0.57
432.669,,,,0.0023,-0.0018,-0.57
432.719,,,,0.0023,-0.0018,-0.57
432.77,,,,0.0023,-0.0018,-0.57
432.821,,,,0.0023,-0.0018,-0.57
432.871,,,,0.0023,-0.0018,-0.57
432.921,,,,0.0023,-0.0018,-0.57
432.972,,,,0.0023,-0.0018,-0.57
433.022,,,,0.0023,-0.0018,-0.57
433.073,,,,0.0023,-0.0018,-0.57
433.123,,,,0.0023,-0.0018,-0.57
433.174,,,,0.0023,-0.0018,-0.57
433.225,,,,0.0023,-0.0018,-0.57
433.275,,,,0.0023,-0.0018,-0.57
433.326,,,,0.0023,-0.0018,-0.57
433.377,,,,0.0023,-0.0018,-0.57
433.428,,,,0.0023,-0.0018,-0.57
433.479,,,,0.0023,-0.0018,-0.57
433.529,,,,0.0023,-0.0018,-0.57
433.58,,,,0.0023,-0.0018,-0.57
433.631,,,,0.0023,-0.0018,-0.57
433.683,,,,0.0023,-0.0018,-0.57
433.734,,,,0.0023,-0.0018,-0.57
433.785,,,,0.0023,-0.0018,-0.57
433.836,,,,0.0023,-0.0018,-0.57
433.887,,,,0.0023,-0.0018,-0.57
433.937,,,,0.0023,-0.0018,-0.57
433.988,,,,0.0023,-0.0018,-0.57
434.038,,,,0.0023,-0.0018,-0.57
434.089,,,,0.0023,-0.0018,-0.57
434.14,,,,0.0023,-0.0018,-0.57
434.19,,,,0.0023,-0.0018,-0.57
434.241,,,,0.0023,-0.0018,-0.57
